"Step","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MIN","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MAX","Yahoo b512 l0.0005 -- qx8h22fz - total_loss","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MIN","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MAX"
"7375","1430.857666015625","1430.857666015625","1430.857666015625","1091.01220703125","1091.01220703125","1091.01220703125"
"7376","1438.580322265625","1438.580322265625","1438.580322265625","1076.27197265625","1076.27197265625","1076.27197265625"
"7377","1442.2913818359375","1442.2913818359375","1442.2913818359375","1087.278564453125","1087.278564453125","1087.278564453125"
"7378","1443.4993896484375","1443.4993896484375","1443.4993896484375","1085.55615234375","1085.55615234375","1085.55615234375"
"7379","1421.0780029296875","1421.0780029296875","1421.0780029296875","1086.546875","1086.546875","1086.546875"
"7380","1460.9969482421875","1460.9969482421875","1460.9969482421875","1103.8553466796875","1103.8553466796875","1103.8553466796875"
"7381","1382.6131591796875","1382.6131591796875","1382.6131591796875","1067.7906494140625","1067.7906494140625","1067.7906494140625"
"7382","1437.9132080078125","1437.9132080078125","1437.9132080078125","1081.02978515625","1081.02978515625","1081.02978515625"
"7383","1405.8167724609375","1405.8167724609375","1405.8167724609375","1066.6578369140625","1066.6578369140625","1066.6578369140625"
"7384","1398.4012451171875","1398.4012451171875","1398.4012451171875","1067.660888671875","1067.660888671875","1067.660888671875"
"7385","1423.833984375","1423.833984375","1423.833984375","1086.3731689453125","1086.3731689453125","1086.3731689453125"
"7386","1384.242919921875","1384.242919921875","1384.242919921875","1063.6773681640625","1063.6773681640625","1063.6773681640625"
"7387","1447.2659912109375","1447.2659912109375","1447.2659912109375","1111.39892578125","1111.39892578125","1111.39892578125"
"7388","1399.8873291015625","1399.8873291015625","1399.8873291015625","1082.5384521484375","1082.5384521484375","1082.5384521484375"
"7389","1400.384765625","1400.384765625","1400.384765625","1068.0909423828125","1068.0909423828125","1068.0909423828125"
"7390","1413.33154296875","1413.33154296875","1413.33154296875","1062.238037109375","1062.238037109375","1062.238037109375"
"7391","1405.79345703125","1405.79345703125","1405.79345703125","1070.857421875","1070.857421875","1070.857421875"
"7392","1376.607666015625","1376.607666015625","1376.607666015625","1057.7060546875","1057.7060546875","1057.7060546875"
"7393","1406.1826171875","1406.1826171875","1406.1826171875","1074.37744140625","1074.37744140625","1074.37744140625"
"7394","1414.824462890625","1414.824462890625","1414.824462890625","1067.9737548828125","1067.9737548828125","1067.9737548828125"
"7395","1420.960205078125","1420.960205078125","1420.960205078125","1069.75830078125","1069.75830078125","1069.75830078125"
"7396","1438.7506103515625","1438.7506103515625","1438.7506103515625","1107.55859375","1107.55859375","1107.55859375"
"7397","1434.1612548828125","1434.1612548828125","1434.1612548828125","1089.7076416015625","1089.7076416015625","1089.7076416015625"
"7398","1387.7620849609375","1387.7620849609375","1387.7620849609375","1077.3658447265625","1077.3658447265625","1077.3658447265625"
"7399","1386.8099365234375","1386.8099365234375","1386.8099365234375","1057.8349609375","1057.8349609375","1057.8349609375"
"7400","1390.7239990234375","1390.7239990234375","1390.7239990234375","1088.7015380859375","1088.7015380859375","1088.7015380859375"
"7401","1406.3763427734375","1406.3763427734375","1406.3763427734375","1070.5457763671875","1070.5457763671875","1070.5457763671875"
"7402","1416.744140625","1416.744140625","1416.744140625","1085.7916259765625","1085.7916259765625","1085.7916259765625"
"7403","1428.9027099609375","1428.9027099609375","1428.9027099609375","1078.43701171875","1078.43701171875","1078.43701171875"
"7404","1419.3133544921875","1419.3133544921875","1419.3133544921875","1082.8096923828125","1082.8096923828125","1082.8096923828125"
"7405","1416.641845703125","1416.641845703125","1416.641845703125","1084.22412109375","1084.22412109375","1084.22412109375"
"7406","1447.68408203125","1447.68408203125","1447.68408203125","1099.111083984375","1099.111083984375","1099.111083984375"
"7407","1446.2730712890625","1446.2730712890625","1446.2730712890625","1088.075927734375","1088.075927734375","1088.075927734375"
"7408","1402.0474853515625","1402.0474853515625","1402.0474853515625","1079.947998046875","1079.947998046875","1079.947998046875"
"7409","1461.0643310546875","1461.0643310546875","1461.0643310546875","1113.3983154296875","1113.3983154296875","1113.3983154296875"
"7410","1438.6297607421875","1438.6297607421875","1438.6297607421875","1103.35205078125","1103.35205078125","1103.35205078125"
"7411","1455.25537109375","1455.25537109375","1455.25537109375","1107.031982421875","1107.031982421875","1107.031982421875"
"7412","1422.203125","1422.203125","1422.203125","1072.0771484375","1072.0771484375","1072.0771484375"
"7413","1395.11767578125","1395.11767578125","1395.11767578125","1067.5762939453125","1067.5762939453125","1067.5762939453125"
"7414","1419.877197265625","1419.877197265625","1419.877197265625","1064.1416015625","1064.1416015625","1064.1416015625"
"7415","1410.8988037109375","1410.8988037109375","1410.8988037109375","1090.3070068359375","1090.3070068359375","1090.3070068359375"
"7416","1432.7908935546875","1432.7908935546875","1432.7908935546875","1079.8804931640625","1079.8804931640625","1079.8804931640625"
"7417","1424.7703857421875","1424.7703857421875","1424.7703857421875","1102.73828125","1102.73828125","1102.73828125"
"7418","1381.7308349609375","1381.7308349609375","1381.7308349609375","1068.7037353515625","1068.7037353515625","1068.7037353515625"
"7419","1431.658203125","1431.658203125","1431.658203125","1099.087890625","1099.087890625","1099.087890625"
"7420","1422.720947265625","1422.720947265625","1422.720947265625","1092.593505859375","1092.593505859375","1092.593505859375"
"7421","1434.125244140625","1434.125244140625","1434.125244140625","1096.172607421875","1096.172607421875","1096.172607421875"
"7422","1435.2366943359375","1435.2366943359375","1435.2366943359375","1104.047119140625","1104.047119140625","1104.047119140625"
"7423","1426.9215087890625","1426.9215087890625","1426.9215087890625","1080.635498046875","1080.635498046875","1080.635498046875"
"7424","1430.2781982421875","1430.2781982421875","1430.2781982421875","1088.5577392578125","1088.5577392578125","1088.5577392578125"
"7425","1423.6947021484375","1423.6947021484375","1423.6947021484375","1089.726806640625","1089.726806640625","1089.726806640625"
"7426","1417.6268310546875","1417.6268310546875","1417.6268310546875","1078.63720703125","1078.63720703125","1078.63720703125"
"7427","1429.9681396484375","1429.9681396484375","1429.9681396484375","1093.8236083984375","1093.8236083984375","1093.8236083984375"
"7428","1404.9779052734375","1404.9779052734375","1404.9779052734375","1061.1591796875","1061.1591796875","1061.1591796875"
"7429","1389.0155029296875","1389.0155029296875","1389.0155029296875","1067.5126953125","1067.5126953125","1067.5126953125"
"7430","1410.8846435546875","1410.8846435546875","1410.8846435546875","1080.11181640625","1080.11181640625","1080.11181640625"
"7431","1424.3084716796875","1424.3084716796875","1424.3084716796875","1101.4930419921875","1101.4930419921875","1101.4930419921875"
"7432","1426.2945556640625","1426.2945556640625","1426.2945556640625","1091.13720703125","1091.13720703125","1091.13720703125"
"7434","1452.8072509765625","1452.8072509765625","1452.8072509765625","1086.5859375","1086.5859375","1086.5859375"
"7435","1414.7425537109375","1414.7425537109375","1414.7425537109375","1079.903076171875","1079.903076171875","1079.903076171875"
"7436","1437.78515625","1437.78515625","1437.78515625","1096.7279052734375","1096.7279052734375","1096.7279052734375"
"7437","1436.7672119140625","1436.7672119140625","1436.7672119140625","1104.611083984375","1104.611083984375","1104.611083984375"
"7438","1428.91943359375","1428.91943359375","1428.91943359375","1089.91748046875","1089.91748046875","1089.91748046875"
"7439","1421.0076904296875","1421.0076904296875","1421.0076904296875","1097.1826171875","1097.1826171875","1097.1826171875"
"7440","1424.4322509765625","1424.4322509765625","1424.4322509765625","1093.107177734375","1093.107177734375","1093.107177734375"
"7441","1419.50341796875","1419.50341796875","1419.50341796875","1078.7574462890625","1078.7574462890625","1078.7574462890625"
"7442","1468.2962646484375","1468.2962646484375","1468.2962646484375","1113.2294921875","1113.2294921875","1113.2294921875"
"7443","1413.2100830078125","1413.2100830078125","1413.2100830078125","1074.954345703125","1074.954345703125","1074.954345703125"
"7444","1397.5155029296875","1397.5155029296875","1397.5155029296875","1064.0224609375","1064.0224609375","1064.0224609375"
"7445","1398.701416015625","1398.701416015625","1398.701416015625","1065.850341796875","1065.850341796875","1065.850341796875"
"7446","1414.9583740234375","1414.9583740234375","1414.9583740234375","1084.1068115234375","1084.1068115234375","1084.1068115234375"
"7447","1400.3817138671875","1400.3817138671875","1400.3817138671875","1074.6229248046875","1074.6229248046875","1074.6229248046875"
"7448","1456.4444580078125","1456.4444580078125","1456.4444580078125","1098.03466796875","1098.03466796875","1098.03466796875"
"7449","1407.294189453125","1407.294189453125","1407.294189453125","1070.570068359375","1070.570068359375","1070.570068359375"
"7450","1404.3406982421875","1404.3406982421875","1404.3406982421875","1060.3138427734375","1060.3138427734375","1060.3138427734375"
"7451","1397.7926025390625","1397.7926025390625","1397.7926025390625","1061.983154296875","1061.983154296875","1061.983154296875"
"7452","1457.2767333984375","1457.2767333984375","1457.2767333984375","1102.910400390625","1102.910400390625","1102.910400390625"
"7453","1429.0078125","1429.0078125","1429.0078125","1105.5950927734375","1105.5950927734375","1105.5950927734375"
"7454","1405.8978271484375","1405.8978271484375","1405.8978271484375","1071.8990478515625","1071.8990478515625","1071.8990478515625"
"7455","1424.0355224609375","1424.0355224609375","1424.0355224609375","1081.530517578125","1081.530517578125","1081.530517578125"
"7456","1422.1868896484375","1422.1868896484375","1422.1868896484375","1053.4884033203125","1053.4884033203125","1053.4884033203125"
"7457","1406.4615478515625","1406.4615478515625","1406.4615478515625","1077.21484375","1077.21484375","1077.21484375"
"7458","1435.345703125","1435.345703125","1435.345703125","1088.0498046875","1088.0498046875","1088.0498046875"
"7459","1410.019775390625","1410.019775390625","1410.019775390625","1072.127197265625","1072.127197265625","1072.127197265625"
"7460","1406.8211669921875","1406.8211669921875","1406.8211669921875","1075.685791015625","1075.685791015625","1075.685791015625"
"7461","1456.8665771484375","1456.8665771484375","1456.8665771484375","1106.48486328125","1106.48486328125","1106.48486328125"
"7462","1424.4974365234375","1424.4974365234375","1424.4974365234375","1082.311279296875","1082.311279296875","1082.311279296875"
"7463","1447.1571044921875","1447.1571044921875","1447.1571044921875","1090.39892578125","1090.39892578125","1090.39892578125"
"7464","1413.671630859375","1413.671630859375","1413.671630859375","1079.828125","1079.828125","1079.828125"
"7465","1411.3629150390625","1411.3629150390625","1411.3629150390625","1093.894287109375","1093.894287109375","1093.894287109375"
"7466","1384.6951904296875","1384.6951904296875","1384.6951904296875","1053.8778076171875","1053.8778076171875","1053.8778076171875"
"7467","1406.0911865234375","1406.0911865234375","1406.0911865234375","1058.5479736328125","1058.5479736328125","1058.5479736328125"
"7468","1419.927001953125","1419.927001953125","1419.927001953125","1071.7930908203125","1071.7930908203125","1071.7930908203125"
"7469","1377.5867919921875","1377.5867919921875","1377.5867919921875","1068.1343994140625","1068.1343994140625","1068.1343994140625"
"7470","1391.8817138671875","1391.8817138671875","1391.8817138671875","1054.94189453125","1054.94189453125","1054.94189453125"
"7471","1420.687744140625","1420.687744140625","1420.687744140625","1073.3590087890625","1073.3590087890625","1073.3590087890625"
"7472","1398.048828125","1398.048828125","1398.048828125","1074.4661865234375","1074.4661865234375","1074.4661865234375"
"7473","1425.2135009765625","1425.2135009765625","1425.2135009765625","1067.2147216796875","1067.2147216796875","1067.2147216796875"
"7474","1389.9578857421875","1389.9578857421875","1389.9578857421875","1082.93798828125","1082.93798828125","1082.93798828125"
"7475","1415.0601806640625","1415.0601806640625","1415.0601806640625","1080.060302734375","1080.060302734375","1080.060302734375"
"7476","1416.5943603515625","1416.5943603515625","1416.5943603515625","1086.4990234375","1086.4990234375","1086.4990234375"
"7477","1405.3695068359375","1405.3695068359375","1405.3695068359375","1105.330322265625","1105.330322265625","1105.330322265625"
"7478","1409.00439453125","1409.00439453125","1409.00439453125","1070.8165283203125","1070.8165283203125","1070.8165283203125"
"7479","1396.984375","1396.984375","1396.984375","1086.7537841796875","1086.7537841796875","1086.7537841796875"
"7480","1401.6888427734375","1401.6888427734375","1401.6888427734375","1066.05908203125","1066.05908203125","1066.05908203125"
"7481","1413.7490234375","1413.7490234375","1413.7490234375","1078.220703125","1078.220703125","1078.220703125"
"7482","1424.5885009765625","1424.5885009765625","1424.5885009765625","1085.9542236328125","1085.9542236328125","1085.9542236328125"
"7483","1424.2724609375","1424.2724609375","1424.2724609375","1089.678955078125","1089.678955078125","1089.678955078125"
